ID do Empregado,Primeiro nome,Sobrenome,Gênero,Idade,Viagem de negócios,Departamento,Distância de Casa (KM),Estado,Etnia,Educação,Campo da educação,Cargo de Trabalho,Estado civil,Salário,Nível de opção de ações,Ao longo do tempo,Data de contratação,Atrito,Anos na empresa,Anos na função mais recente,Anos desde a última promoção,Anos com gerente atual
03D3-AA88,Mycah,Brolechan,Masculino,23,Algumas viagens,Tecnologia,8,New York,Branco,4,Outro,Engenheiro de software,Casado,42250,2,Não,43185,Não,4,1,2,4
1A38-1D62,Maurise,Shaxby,Feminino,24,Algumas viagens,Tecnologia,21,California,Grupos étnicos mistos ou múltiplos,3,Sistemas de informação,Cientista de dados,Divorciado,36862,1,Sim,43188,Não,4,2,4,0
D7C2-EAA5,Camila,Lergan,Feminino,23,Viajante frequente,Tecnologia,16,California,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Divorciado,67558,1,Não,43190,Não,4,1,1,1
6151-4A92,Milicent,Kiossel,Não-binário,25,Sem viagens,Tecnologia,29,California,Branco,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Solteiro,105411,0,Não,43191,Não,4,2,4,2
EA37-AE5E,Freda,Bartolijn,Feminino,23,Algumas viagens,Vendas,5,Illinois,Branco,3,Marketing,Executivo de vendas,Casado,69678,1,Não,43194,Não,4,0,0,2
41A7-9C19,Ginevra,Edson,Feminino,23,Algumas viagens,Vendas,8,New York,Grupos étnicos mistos ou múltiplos,4,Economia,Executivo de vendas,Casado,78937,1,Não,43200,Não,4,0,3,0
A409-26AC,Agretha,Shakelade,Não-binário,25,Viajante frequente,Tecnologia,34,New York,Negro ou afro-americano,1,Ciência da Computação,Gerente de engenharia,Casado,170803,0,Não,43210,Não,4,2,2,3
994A-5F84,Vance,Norsworthy,Masculino,25,Algumas viagens,Vendas,44,California,Branco,1,Graduação Técnica,Representante de vendas,Solteiro,37461,0,Não,43213,Não,4,3,4,3
0B19-EFB2,Ada,Bynold,Feminino,39,Viajante frequente,Tecnologia,25,California,Branco,4,Ciência da Computação,Gerente de engenharia,Solteiro,300594,0,Sim,43214,Não,4,1,4,2
1DC4-97CF,Karee,Cristofvao,Feminino,25,Algumas viagens,Vendas,28,California,Branco,4,Marketing,Executivo de vendas,Solteiro,167051,0,Não,43214,Não,4,3,4,1
07F6-D61B,Jodee,Vala,Feminino,23,Algumas viagens,Tecnologia,5,New York,Branco,3,Sistemas de informação,Engenheiro de software,Divorciado,23995,1,Não,43217,Não,4,4,4,0
81FF-8D6C,Mireielle,Gabbitis,Feminino,24,Algumas viagens,Vendas,13,California,Negro ou afro-americano,3,Economia,Representante de vendas,Solteiro,24095,0,Não,43218,Sim,2,2,2,1
81F1-950F,Sapphire,Prayer,Feminino,25,Algumas viagens,Tecnologia,26,New York,Branco,4,Ciência da Computação,Gerente de análise,Divorciado,174400,1,Não,43218,Não,4,0,2,4
F1B6-31B7,Idette,Connett,Feminino,25,Algumas viagens,Recursos Humanos,31,California,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de RH,Casado,48797,2,Não,43218,Não,4,2,4,4
FB6A-3F11,Ophelia,Cosby,Feminino,22,Viajante frequente,Tecnologia,21,California,Grupos étnicos mistos ou múltiplos,1,Sistemas de informação,Cientista de dados,Casado,34193,0,Não,43219,Não,4,2,4,3
DB6B-88DA,Lindie,Oliver-Paull,Feminino,25,Algumas viagens,Tecnologia,1,Illinois,Havaiano nativo,1,Sistemas de informação,Engenheiro de software,Casado,48570,1,Sim,43223,Não,4,4,4,1
5F06-D3F6,Calv,Pearcehouse,Masculino,28,Sem viagens,Tecnologia,24,New York,Branco,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Divorciado,193347,2,Sim,43229,Não,4,4,4,0
425F-4D2D,Kimberlyn,Preston,Feminino,25,Algumas viagens,Vendas,30,California,Grupos étnicos mistos ou múltiplos,4,Marketing,Executivo de vendas,Divorciado,57742,2,Sim,43230,Não,4,3,4,1
DBF5-E57D,Freeland,Chalcot,Masculino,25,Algumas viagens,Tecnologia,25,California,Branco,3,Outro,Gerente de análise,Divorciado,303446,1,Não,43231,Não,4,0,3,0
4C99-E626,Friederike,Wandrey,Feminino,25,Sem viagens,Tecnologia,11,California,Negro ou afro-americano,3,Ciência da Computação,Cientista de dados,Solteiro,96779,0,Não,43234,Não,4,0,0,3
C016-FA12,Sofie,Dumphries,Feminino,25,Algumas viagens,Vendas,22,New York,Índio Americano ou Nativo do Alasca,1,Marketing,Representante de vendas,Solteiro,32894,0,Não,43234,Sim,2,2,2,1
6BE1-09FB,Dino,Bragge,Masculino,25,Algumas viagens,Vendas,29,California,Branco,4,Marketing,Executivo de vendas,Casado,95643,1,Não,43234,Não,4,0,3,1
61E2-6540,Holmes,Disdel,Não-binário,24,Algumas viagens,Tecnologia,7,California,Negro ou afro-americano,4,Ciência da Computação,Engenheiro de software senior,Casado,44256,2,Não,43238,Não,4,2,4,3
FE0F-498F,Jerrie,Juares,Feminino,22,Algumas viagens,Tecnologia,36,California,Branco,3,Outro,Cientista de dados,Divorciado,57686,2,Não,43243,Não,4,2,4,1
D91C-815B,Lucille,Balser,Feminino,22,Viajante frequente,Vendas,26,California,Branco,2,Economia,Representante de vendas,Casado,42250,2,Sim,43243,Sim,4,1,3,2
F8D4-3CAB,Lynda,Robken,Não-binário,23,Algumas viagens,Recursos Humanos,45,California,Branco,3,Marketing,Executivo de RH,Casado,99052,2,Não,43245,Não,4,3,4,2
21C8-00EC,Geoff,Veschambre,Masculino,22,Algumas viagens,Tecnologia,37,Illinois,Asiático ou Asiático Americano,2,Sistemas de informação,Engenheiro de software senior,Divorciado,52314,2,Não,43245,Não,4,0,3,0
1424-0B0C,Annmaria,Keeler,Feminino,36,Sem viagens,Tecnologia,35,Illinois,Branco,1,Sistemas de informação,Engenheiro de software senior,Divorciado,356378,1,Sim,43250,Não,4,2,4,4
4C72-E72F,Sharlene,MacGuffog,Feminino,24,Algumas viagens,Vendas,43,California,Branco,2,Economia,Executivo de vendas,Divorciado,54841,3,Sim,43251,Não,4,3,4,0
ABC2-0036,Gerta,Littlewood,Feminino,24,Algumas viagens,Tecnologia,17,New York,Grupos étnicos mistos ou múltiplos,3,Sistemas de informação,Cientista de dados,Casado,101408,3,Não,43251,Não,4,0,2,1
2BCE-F73C,Mort,Alliston,Masculino,23,Viajante frequente,Vendas,26,California,Asiático ou Asiático Americano,4,Marketing,Executivo de vendas,Solteiro,68046,0,Não,43252,Não,4,4,4,2
D4BE-786C,Hurleigh,Pashenkov,Masculino,24,Sem viagens,Vendas,3,New York,Branco,3,Economia,Executivo de vendas,Solteiro,128634,0,Não,43262,Não,4,4,4,4
2EF6-8D96,Lelia,Giles,Feminino,24,Algumas viagens,Tecnologia,12,California,Branco,4,Sistemas de informação,Engenheiro de software,Casado,22965,3,Não,43263,Não,4,4,4,4
E6F7-EF68,Joaquin,Bockmann,Masculino,22,Algumas viagens,Vendas,32,New York,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de vendas,Casado,52318,1,Não,43265,Não,4,4,4,0
4862-E40F,Cob,Stewart,Masculino,46,Algumas viagens,Tecnologia,39,California,Grupos étnicos mistos ou múltiplos,3,Ciência da Computação,Gerente de análise,Solteiro,381759,0,Não,43266,Não,4,2,4,4
9591-C955,Kaine,Haukey,Masculino,24,Sem viagens,Tecnologia,35,California,Asiático ou Asiático Americano,3,Sistemas de informação,Engenheiro de software,Divorciado,65838,3,Sim,43268,Não,4,2,2,2
E1FE-67B5,Lothaire,Darlow,Não-binário,25,Algumas viagens,Tecnologia,8,California,Índio Americano ou Nativo do Alasca,3,Sistemas de informação,Engenheiro de software senior,Solteiro,126055,0,Não,43268,Não,4,4,4,2
4D59-B831,Nell,Teague,Feminino,25,Algumas viagens,Recursos Humanos,14,California,Outro,1,Recursos Humanos,Recrutador,Casado,22150,1,Não,43276,Sim,2,0,1,1
CCE7-36ED,Dwain,Nias,Masculino,36,Algumas viagens,Tecnologia,11,New York,Asiático ou Asiático Americano,3,Ciência da Computação,Engenheiro de aprendizado de máquina,Casado,236739,2,Não,43277,Não,4,3,4,3
ACB2-6640,Julee,Corfield,Feminino,24,Algumas viagens,Vendas,16,California,Branco,4,Marketing,Executivo de vendas,Divorciado,75250,1,Não,43280,Não,4,0,0,0
8369-ED26,Randie,Tolliday,Prefiro não dizer,25,Sem viagens,Tecnologia,19,New York,Asiático ou Asiático Americano,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Divorciado,83894,1,Não,43281,Não,4,2,2,3
AEEC-804D,Vannie,Kissell,Feminino,23,Sem viagens,Tecnologia,24,New York,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Engenheiro de software senior,Divorciado,69325,1,Não,43285,Não,4,3,4,4
CAD7-01BE,Marlin,Egdell,Masculino,47,Algumas viagens,Vendas,26,California,Grupos étnicos mistos ou múltiplos,4,Marketing,Executivo de vendas,Divorciado,244765,2,Sim,43285,Não,4,2,3,1
4938-402A,Gherardo,Stratiff,Masculino,24,Sem viagens,Vendas,6,California,Negro ou afro-americano,3,Economia,Gerente,Divorciado,135407,1,Não,43286,Não,4,2,4,2
7D95-B5B1,Glenna,Blackston,Feminino,25,Algumas viagens,Tecnologia,28,California,Branco,4,Ciência da Computação,Engenheiro de software senior,Solteiro,70737,0,Não,43287,Não,4,3,3,3
7805-8A7C,Agna,Grinnov,Não-binário,28,Algumas viagens,Tecnologia,15,California,Havaiano nativo,4,Ciência da Computação,Gerente de engenharia,Solteiro,337046,0,Não,43289,Não,4,3,4,0
648E-FE5F,Tabb,McInnes,Masculino,25,Algumas viagens,Vendas,11,California,Negro ou afro-americano,3,Marketing,Executivo de vendas,Solteiro,58914,0,Não,43292,Não,4,0,1,0
5634-9D10,Estelle,Chung,Feminino,25,Algumas viagens,Tecnologia,23,California,Grupos étnicos mistos ou múltiplos,1,Sistemas de informação,Engenheiro de software,Solteiro,42656,0,Não,43296,Não,4,1,4,2
1147-7E2F,Timotheus,Antowski,Masculino,22,Algumas viagens,Tecnologia,23,California,Grupos étnicos mistos ou múltiplos,3,Ciência da Computação,Cientista de dados,Solteiro,37021,0,Não,43296,Sim,3,0,1,2
2DD1-FD7F,Godart,Burgwin,Masculino,22,Algumas viagens,Tecnologia,3,California,Outro,3,Ciência da Computação,Cientista de dados,Solteiro,34753,0,Sim,43299,Sim,1,0,0,0
682D-8FD8,Maridel,Valentin,Feminino,25,Algumas viagens,Tecnologia,37,New York,Grupos étnicos mistos ou múltiplos,2,Sistemas de informação,Gerente de engenharia,Casado,188516,1,Não,43301,Não,4,1,3,1
3EAA-95E5,Beatrix,Epelett,Não-binário,40,Algumas viagens,Tecnologia,40,California,Branco,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Divorciado,265523,1,Não,43301,Não,4,1,3,1
ECC7-B638,Patrice,Boorman,Masculino,24,Viajante frequente,Vendas,44,New York,Negro ou afro-americano,3,Marketing,Executivo de vendas,Casado,41741,1,Não,43301,Não,4,0,1,0
0AF4-EC15,Gwenore,Bernucci,Feminino,24,Algumas viagens,Vendas,33,California,Havaiano nativo,3,Marketing,Executivo de vendas,Solteiro,91915,0,Não,43304,Não,4,0,4,4
66BC-7AC0,Maynord,Trinke,Masculino,22,Viajante frequente,Vendas,33,New York,Branco,3,Marketing,Representante de vendas,Casado,33657,1,Não,43304,Sim,3,0,2,0
503B-AACE,Cherilynn,Swafford,Feminino,25,Algumas viagens,Tecnologia,10,California,Grupos étnicos mistos ou múltiplos,3,Sistemas de informação,Cientista de dados,Solteiro,23198,0,Não,43307,Não,4,0,3,0
BFAF-1ED1,Georges,Hinstridge,Masculino,24,Viajante frequente,Tecnologia,14,California,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Cientista de dados,Divorciado,67538,1,Não,43309,Não,4,3,4,2
05CD-292D,Buddie,Desforges,Masculino,24,Algumas viagens,Tecnologia,1,California,Branco,3,Outro,Engenheiro de software,Solteiro,54501,0,Não,43313,Não,4,4,4,2
C6F6-CDFE,Faythe,Ephson,Feminino,24,Algumas viagens,Vendas,8,California,Branco,4,Marketing,Representante de vendas,Casado,50513,1,Não,43316,Não,4,0,4,1
DCA7-D382,Tynan,Penhall,Masculino,22,Algumas viagens,Tecnologia,8,New York,Branco,1,Sistemas de informação,Cientista de dados,Divorciado,54371,3,Não,43318,Não,4,4,4,2
07F5-A45D,Willdon,Spurgin,Masculino,24,Viajante frequente,Vendas,23,California,Asiático ou Asiático Americano,2,Economia,Representante de vendas,Solteiro,38448,0,Sim,43321,Sim,4,3,3,2
F72B-49FF,Gerianne,Tidbold,Feminino,36,Algumas viagens,Tecnologia,14,California,Índio Americano ou Nativo do Alasca,3,Estudos de Negócios,Engenheiro de aprendizado de máquina,Casado,251681,1,Não,43324,Não,4,2,3,3
5919-4ADE,Lelah,Blackney,Feminino,24,Algumas viagens,Tecnologia,11,California,Branco,3,Ciência da Computação,Engenheiro de software senior,Casado,65486,1,Não,43326,Não,4,4,4,0
9723-FED9,Charyl,Bartaletti,Feminino,24,Algumas viagens,Tecnologia,4,California,Negro ou afro-americano,3,Estudos de Negócios,Cientista de dados,Casado,41555,1,Não,43328,Não,4,4,4,2
61E5-836E,Frederigo,Wichard,Não-binário,24,Algumas viagens,Tecnologia,1,California,Branco,3,Estudos de Negócios,Engenheiro de software,Divorciado,35199,1,Não,43328,Não,4,0,0,1
2937-EB65,Jarred,Stoddard,Masculino,24,Algumas viagens,Vendas,16,California,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de vendas,Solteiro,116132,0,Não,43332,Não,4,1,4,1
2A89-93B6,Lissy,Schimek,Feminino,24,Algumas viagens,Tecnologia,13,New York,Branco,4,Ciência da Computação,Cientista de dados,Solteiro,30117,0,Não,43333,Sim,3,1,1,2
2FC6-7ED5,Deena,Deegan,Feminino,44,Viajante frequente,Tecnologia,29,California,Grupos étnicos mistos ou múltiplos,1,Ciência da Computação,Engenheiro de aprendizado de máquina,Casado,303779,1,Não,43336,Não,4,0,0,0
7DA1-A202,Gene,Sends,Feminino,24,Algumas viagens,Tecnologia,18,California,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Cientista de dados,Divorciado,28539,2,Não,43345,Não,4,1,2,1
4875-109B,Molly,Lawdham,Feminino,23,Algumas viagens,Vendas,40,Illinois,Branco,4,Marketing,Executivo de vendas,Casado,52039,0,Sim,43346,Não,4,1,1,0
B375-26A9,Teressa,Attewell,Feminino,24,Sem viagens,Recursos Humanos,5,New York,Asiático ou Asiático Americano,3,Recursos Humanos,Executivo de RH,Divorciado,41745,3,Não,43346,Não,4,2,4,0
7F61-2397,Felicdad,Seakin,Não-binário,41,Sem viagens,Tecnologia,26,California,Branco,4,Ciência da Computação,Gerente de análise,Casado,283081,1,Sim,43346,Sim,4,1,3,2
5839-7AE2,Maxwell,Labrone,Masculino,25,Algumas viagens,Tecnologia,24,New York,Negro ou afro-americano,2,Estudos de Negócios,Engenheiro de software senior,Solteiro,175342,0,Sim,43347,Não,4,3,4,3
AD1C-2AC5,Phylys,Twede,Feminino,22,Sem viagens,Tecnologia,6,California,Branco,2,Sistemas de informação,Cientista de dados,Divorciado,38169,3,Não,43354,Não,4,4,4,4
4F28-CFAF,Juditha,Burdell,Feminino,25,Algumas viagens,Vendas,11,Illinois,Negro ou afro-americano,3,Marketing,Executivo de vendas,Solteiro,53930,0,Sim,43356,Sim,3,2,3,1
0FE8-B881,Rockie,Iseton,Masculino,25,Algumas viagens,Vendas,12,Illinois,Asiático ou Asiático Americano,3,Marketing,Executivo de vendas,Divorciado,118048,2,Não,43357,Não,4,4,4,3
FAB0-2FF2,Lola,Gatecliffe,Feminino,22,Algumas viagens,Tecnologia,45,New York,Asiático ou Asiático Americano,3,Sistemas de informação,Engenheiro de software senior,Divorciado,80975,3,Não,43358,Não,4,4,4,1
12A7-AFD6,Garrek,Riditch,Não-binário,24,Algumas viagens,Vendas,22,California,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de vendas,Casado,53530,0,Sim,43362,Não,4,3,3,1
7E76-154C,Lorrayne,Pinnington,Feminino,25,Algumas viagens,Tecnologia,40,New York,Branco,3,Estudos de Negócios,Engenheiro de aprendizado de máquina,Casado,75250,1,Não,43363,Não,4,1,4,0
2F04-931F,Carlyle,Catt,Masculino,23,Algumas viagens,Tecnologia,25,California,Grupos étnicos mistos ou múltiplos,3,Estudos de Negócios,Cientista de dados,Solteiro,37121,0,Sim,43375,Sim,1,0,0,0
5B11-3DB3,Melicent,Papworth,Feminino,24,Algumas viagens,Vendas,43,California,Asiático ou Asiático Americano,4,Economia,Executivo de vendas,Casado,144335,0,Não,43384,Sim,0,0,0,0
7A5A-CC91,Anabal,Parkhouse,Feminino,23,Algumas viagens,Vendas,12,New York,Negro ou afro-americano,4,Marketing,Executivo de vendas,Solteiro,45024,0,Não,43390,Não,4,0,1,0
FB1F-9947,Gerianne,Redhouse,Feminino,23,Algumas viagens,Tecnologia,4,Illinois,Branco,3,Estudos de Negócios,Engenheiro de aprendizado de máquina,Divorciado,106418,1,Sim,43393,Não,4,0,3,0
E72B-64FA,Elnar,Elsby,Masculino,41,Algumas viagens,Tecnologia,7,New York,Asiático ou Asiático Americano,4,Sistemas de informação,Gerente de engenharia,Divorciado,273211,2,Não,43393,Não,4,3,4,3
0AE7-DDE2,Martyn,Rathke,Masculino,23,Algumas viagens,Tecnologia,8,California,Branco,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,46850,1,Não,43393,Não,4,3,4,2
F80F-29CB,Dalton,Liddicoat,Masculino,23,Algumas viagens,Tecnologia,5,California,Branco,2,Outro,Engenheiro de aprendizado de máquina,Divorciado,77420,2,Não,43397,Não,4,4,4,3
6542-3E93,Kelley,Yakovl,Masculino,25,Sem viagens,Tecnologia,44,California,Índio Americano ou Nativo do Alasca,4,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,57765,0,Não,43398,Não,4,1,3,2
1914-B934,Kinna,Gaythor,Feminino,22,Viajante frequente,Vendas,19,New York,Grupos étnicos mistos ou múltiplos,3,Marketing,Representante de vendas,Solteiro,22122,0,Sim,43399,Sim,3,2,2,1
ADA1-966E,Christian,Tinson,Feminino,40,Algumas viagens,Tecnologia,29,California,Branco,3,Ciência da Computação,Gerente de engenharia,Casado,304343,1,Sim,43400,Não,4,2,4,0
E151-8C7D,Frederica,Crosthwaite,Feminino,25,Algumas viagens,Tecnologia,24,New York,Grupos étnicos mistos ou múltiplos,4,Outro,Engenheiro de software,Solteiro,41243,0,Sim,43404,Não,4,3,4,4
7823-0217,Germaine,Clubley,Não-binário,25,Viajante frequente,Vendas,43,California,Branco,4,Marketing,Executivo de vendas,Casado,81889,0,Sim,43406,Sim,0,0,0,0
B148-55FB,Marius,Champkin,Masculino,38,Viajante frequente,Tecnologia,23,California,Índio Americano ou Nativo do Alasca,4,Ciência da Computação,Engenheiro de aprendizado de máquina,Solteiro,231699,0,Não,43410,Sim,1,0,0,0
8EBD-B3E8,Sutherland,Kick,Masculino,25,Algumas viagens,Tecnologia,14,Illinois,Negro ou afro-americano,2,Ciência da Computação,Engenheiro de software,Solteiro,40079,0,Sim,43416,Não,4,3,4,1
CEE1-DA0F,Fayth,Sowden,Feminino,23,Algumas viagens,Tecnologia,23,California,Branco,3,Ciência da Computação,Engenheiro de software,Solteiro,40438,0,Sim,43424,Não,4,0,0,2
7A2A-0600,Axel,McIlhatton,Masculino,24,Viajante frequente,Tecnologia,36,California,Branco,3,Ciência da Computação,Engenheiro de software,Divorciado,30233,3,Não,43424,Não,4,0,4,0
8CC3-0C6A,Vin,Gricewood,Feminino,24,Viajante frequente,Vendas,9,California,Índio Americano ou Nativo do Alasca,1,Marketing,Executivo de vendas,Casado,125759,0,Não,43425,Não,4,3,3,0
5AC6-91D4,Terese,Burdess,Feminino,23,Algumas viagens,Tecnologia,16,California,Branco,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,56946,1,Não,43426,Não,4,2,4,4
1FE3-22BF,Jinny,Vannet,Feminino,25,Algumas viagens,Tecnologia,20,New York,Grupos étnicos mistos ou múltiplos,3,Ciência da Computação,Engenheiro de aprendizado de máquina,Casado,65642,1,Não,43429,Não,4,4,4,0
BDC5-51CF,Wanids,Mace,Feminino,25,Viajante frequente,Vendas,3,Illinois,Grupos étnicos mistos ou múltiplos,4,Outro,Executivo de vendas,Solteiro,56163,0,Sim,43430,Sim,0,0,0,0
5381-86E4,Walker,Tribble,Masculino,24,Algumas viagens,Tecnologia,11,California,Branco,3,Ciência da Computação,Engenheiro de software senior,Solteiro,57054,0,Não,43432,Não,4,4,4,4
A161-29FC,Teriann,Clampett,Não-binário,22,Algumas viagens,Tecnologia,6,New York,Branco,3,Estudos de Negócios,Engenheiro de software,Casado,21649,1,Não,43436,Não,4,1,4,1
DB54-E47D,Violet,Pearsall,Feminino,22,Viajante frequente,Tecnologia,29,California,Grupos étnicos mistos ou múltiplos,2,Ciência da Computação,Cientista de dados,Solteiro,45850,0,Não,43442,Não,4,2,3,1
4DDB-A84D,Nevins,Quick,Masculino,46,Algumas viagens,Vendas,38,Illinois,Branco,3,Marketing,Executivo de vendas,Casado,325452,1,Não,43450,Não,4,3,4,3
6376-F58F,Ashil,Kenwrick,Feminino,22,Algumas viagens,Tecnologia,4,California,Branco,2,Ciência da Computação,Engenheiro de software senior,Solteiro,73653,0,Não,43453,Não,4,2,3,3
82B4-8569,Adrian,Swatman,Masculino,44,Algumas viagens,Vendas,44,California,Grupos étnicos mistos ou múltiplos,3,Marketing,Gerente,Divorciado,313891,1,Não,43457,Não,4,4,4,3
CDAC-40FE,Gwenora,Fourcade,Feminino,22,Algumas viagens,Tecnologia,41,California,Negro ou afro-americano,5,Sistemas de informação,Engenheiro de aprendizado de máquina,Solteiro,75810,0,Não,43458,Não,4,2,4,3
A885-BF42,Donavon,Hallet,Masculino,24,Algumas viagens,Tecnologia,19,California,Branco,2,Ciência da Computação,Cientista de dados,Solteiro,32173,0,Não,43458,Não,4,1,4,1
90EB-69E4,Devan,Ellice,Feminino,23,Algumas viagens,Tecnologia,31,California,Asiático ou Asiático Americano,3,Ciência da Computação,Cientista de dados,Solteiro,49543,0,Não,43462,Não,4,3,3,1
97F7-5710,Jordan,Kuschke,Feminino,25,Viajante frequente,Tecnologia,4,California,Asiático ou Asiático Americano,5,Sistemas de informação,Gerente de engenharia,Casado,199034,0,Sim,43464,Não,4,4,4,4
A862-3880,Ludvig,Gadman,Masculino,22,Algumas viagens,Tecnologia,10,California,Negro ou afro-americano,3,Ciência da Computação,Engenheiro de software senior,Casado,66552,1,Sim,43464,Não,4,1,2,0
B670-21B2,Ellery,Hartopp,Masculino,24,Viajante frequente,Vendas,3,California,Branco,4,Marketing,Executivo de vendas,Solteiro,70546,0,Sim,43466,Não,3,2,2,0
